"id","latitude","longitude","type","brand","taken","pickedup","imageUri","ByteArrayImage","X"
"4072","'9C53C592-ECCD-4BBF-BFF0-8AA58677B007'",52.073058,5.115619," Aluminium blikje"," Bullit"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2349_17023816998_l.jpg'"," ''",NA
"4073","'B8C2FBC8-6619-4EDA-A8B6-598F55FDF8BA'",52.073052,5.1156," Kleine PET-fles"," AH"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2350_17023816388_l.jpg'"," ''",NA
"4074","'401C3D7A-9E76-4B02-A5E2-663F5405F1B1'",52.073075,5.115608," Aluminium blikje"," Slammers"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2351_17211564605_l.jpg'"," ''",NA
"4075","'202503A4-E0BC-4D6E-86B7-E83616E34876'",52.073269,5.115674," Aluminium blikje"," Anders"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2352_17185620626_l.jpg'"," ''",NA
"4076","'DEA70B6A-E303-4189-B38B-2203488CFC55'",52.073272,5.11568," Kartonnen pakje"," Taksi"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2353_17211563615_l.jpg'"," ''",NA
"4077","'886E4E40-9C92-4963-B357-FBA0865490E2'",52.073272,5.11568," Aluminium blikje"," AH Basic"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2354_16589112414_l.jpg'"," ''",NA
"4078","'F3867139-C888-4F7F-B68C-0EE77C71EF72'",52.07375,5.116036," Kleine PET-fles"," Anders"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2355_17025399199_l.jpg'"," ''",NA
"4079","'E2D404C3-64FC-4FA5-929B-B0B4785A1E24'",52.202944,5.151197," Aluminium blikje"," Blue Bastard"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2355_17587768169_l.jpg'"," ''",NA
"4080","'0C7EC1B7-15E4-4977-B8D5-2ED6C4875DF8'",52.073883,5.116247," Aluminium blikje"," Anders"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2356_17185619156_l.jpg'"," ''",NA
"4081","'59E92491-B7C9-4D62-895D-BE493CC7AE84'",52.073672,5.117075," Aluminium blikje"," AH Basic"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2357_17210983301_l.jpg'"," ''",NA
"4082","'4B9B6BB3-79BA-49FD-84CA-5345D7B8980D'",52.073577,5.116841," Pouch"," Capri-Sun"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2358_17024026430_l.jpg'"," ''",NA
"4083","'1A265456-4B74-44A3-A8D9-DB0F5A5E8BD3'",52.073402,5.116658," Aluminium blikje"," Fanta"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2359_17211561275_l.jpg'"," ''",NA
"4084","'BD87D0F6-5682-441F-8D2E-C8EE7B71E31E'",52.0718,5.121002," Aluminium blikje"," Heineken"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2360_17024025560_l.jpg'"," ''",NA
"4085","'DD6A4CFE-0FFD-43AC-AB66-98E884EC3C99'",52.071441,5.120836," Aluminium blikje"," Heineken"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2361_17023811058_l.jpg'"," ''",NA
"4086","'2FEF8452-FEFB-4AD0-88DD-851DA92A91DB'",52.321738,5.082541," Aluminium blikje"," Fanta"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2361_17856840751_l.jpg'"," ''",NA
"4087","'37CEB91C-78D0-45C3-85A9-87CC739F6D64'",52.071205,5.120855," Aluminium blikje"," Freeway Up"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2362_17024024530_l.jpg'"," ''",NA
"4088","'58A8C380-E9E7-49D0-9AD5-108D061C7E6E'",52.501105,4.763005," Kleine PET-fles"," AA"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2362_17668818180_l.jpg'"," ''",NA
"4089","'5BDB5CC5-DFD0-4ED6-AA03-145FE2C9219C'",52.06658,5.118877," Aluminium blikje"," Red Bull"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2363_17025395659_l.jpg'"," ''",NA
"4090","'F34500CC-842F-49FB-BF10-FB4C2C2F4143'",52.501141,4.76293," Aluminium blikje"," Red Bull"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2363_17668813610_l.jpg'"," ''",NA
"4091","'FB950122-52EB-4032-B2EF-877CFED83735'",52.06658,5.118886," Aluminium blikje"," Red Bull"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2364_17209883132_l.jpg'"," ''",NA
"4092","'55774601-0DED-49A7-9474-2A4523A23DB4'",52.501111,4.762941," Aluminium blikje"," Slammers"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2364_17856828991_l.jpg'"," ''",NA
"4093","'BD62B192-0010-4243-BD16-FE8AFB698AB3'",52.066566,5.118891," Aluminium blikje"," William Lawson''s"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2365_17004125397_l.jpg'"," ''",NA
"4094","'5327C31D-F3DF-4D21-A94B-CE0143BF73DA'",52.501105,4.762955," Aluminium blikje"," Red Bull"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2365_17670079279_l.jpg'"," ''",NA
"4095","'FFA07F45-787D-4441-A443-6BDFD18D5769'",52.501233,4.762933," Aluminium blikje"," Heineken"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2366_17668802960_l.jpg'"," ''",NA
"4096","'AD2F23A3-19BB-4852-9336-EAFF8EE721D9'",52.066513,5.118958," Aluminium blikje"," Amstel"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2367_17023808698_l.jpg'"," ''",NA
"4097","'12D88442-9720-497C-BC4D-AD5837F8B953'",52.066508,5.118947," Aluminium blikje"," Fanta"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2368_17025393379_l.jpg'"," ''",NA
"4098","'3C536DC4-5AC9-461E-9671-0D40B5734030'",52.066502,5.118963," Aluminium blikje"," Anders"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2369_17211556445_l.jpg'"," ''",NA
"4099","'44BDD68E-0EB2-4816-B3CF-2EC8BE1C5DB2'",52.066427,5.119319," Kartonnen pakje"," Appelsientje"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2371_17185612776_l.jpg'"," ''",NA
"4100","'F6B1058D-8050-4F14-A80F-B3FC3C74807B'",52.066391,5.119436," Aluminium blikje"," AH Basic"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2373_17185611276_l.jpg'"," ''",NA
"4101","'D2EE7621-79CF-4E8B-979B-F9A9FDCBC69A'",52.066374,5.119458," Aluminium blikje"," Anders"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2374_17210974921_l.jpg'"," ''",NA
"4102","'03AE6B7E-8F1E-4DA4-8731-98D6AC5A9B2F'",52.066488,5.119044," Aluminium blikje"," Slammers"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2375_16591357313_l.jpg'"," ''",NA
"4103","'5DFAA846-2D1E-44EF-8D8B-4E3D6A43ABA1'",52.065583,5.118474," Aluminium blikje"," Coca Cola"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2376_16589101994_l.jpg'"," ''",NA
"4104","'55BB9BA1-0B50-4C87-A24F-24477B2655EE'",52.063247,5.117227," Kleine PET-fles"," AA"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2377_17024017100_l.jpg'"," ''",NA
"4105","'F1F3D81D-1DB8-412C-B929-57E20FA5888F'",52.079252,5.098805," Aluminium blikje"," Freeway Up"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2379_17209875552_l.jpg'"," ''",NA
"4106","'B2B9D67B-81B5-4E9C-8CB6-DA5CDE12A01C'",52.52563,5.710052," Aluminium blikje"," Bullit"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2427_16456706103_l.jpg'"," ''",NA
"4107","'1A4C57F3-706E-4DCA-8C63-D872D520DA72'",52.525725,5.710122," Kleine PET-fles"," Anders"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2428_16869455677_l.jpg'"," ''",NA
"4108","'93A1B127-722B-4CC6-B920-B5A5814B2BC6'",52.525772,5.710302," Aluminium blikje"," Red Bull"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2430_17076860415_l.jpg'"," ''",NA
"4109","'A21260AC-FD9E-40FF-9B4F-99AA3E0DF5A7'",52.952602,5.943286," Kleine PET-fles"," Onherkenbaar merk"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2471_16969337999_l.jpg'"," ''",NA
"4110","'FAD0EB2E-4AA2-46C6-AB9E-373E2D161DFE'",52.952583,5.943302," Kleine PET-fles"," Anders"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2472_17155503505_l.jpg'"," ''",NA
"4111","'D15846EA-02A7-44E7-B6DF-A4416C48E820'",53.360297,5.214238," Aluminium blikje"," Lipton"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2503_16891497539_l.jpg'"," ''",NA
"4112","'4E05277E-925A-4920-9B15-7CA7AA74FAEB'",53.358591,5.215405," Aluminium blikje"," Heineken"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2504_16455705554_l.jpg'"," ''",NA
"4113","'D87439BB-6ADA-4FE3-B090-F818F64794C9'",53.3572,5.215219," Kleine PET-fles"," Anders"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2505_16870316237_l.jpg'"," ''",NA
"4114","'D7B3B481-6441-47EF-9046-6853C2000B7A'",53.356047,5.212272," Kartonnen pakje"," Appelsientje"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2506_16870747027_l.jpg'"," ''",NA
"4115","'C5295662-CA16-4FFC-A8D5-28CBEA1FEAA0'",53.356,5.212061," Aluminium blikje"," Anders"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2507_16889938648_l.jpg'"," ''",NA
"4116","'E82FD2D3-610A-4D0A-9A4F-C27869A49363'",53.356352,5.211766," Kleine PET-fles"," Anders"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2508_17077408171_l.jpg'"," ''",NA
"4117","'C55A76FF-B9A3-4963-B15D-518FD2500363'",53.356247,5.211758," Aluminium blikje"," Coca Cola"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2510_16457984903_l.jpg'"," ''",NA
"4118","'9485B176-3FA1-4E1C-A6F7-FA17F7369534'",52.381419,4.874052," Kleine PET-fles"," Spa"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2525_16802200079_l.jpg'"," ''",NA
"4119","'4D86C641-4227-469F-8F08-8EADAB8E82C0'",52.382191,4.875838," Kleine PET-fles"," Anders"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2526_16781005797_l.jpg'"," ''",NA
"4120","'82E84145-C5FA-44C3-ABA1-A830D51DE693'",52.382297,4.875327," Kleine PET-fles"," Anders"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2527_16368286893_l.jpg'"," ''",NA
"4121","'9ECF33C3-9448-4B32-8C68-953B01BD3840'",52.383494,4.877616," Aluminium blikje"," Passoa"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2533_16800940350_l.jpg'"," ''",NA
"4122","'2E843083-D73E-486B-AFEE-13758981A922'",52.383458,4.877519," Kleine PET-fles"," Anders"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2534_16366018964_l.jpg'"," ''",NA
"4123","'E4712734-C978-42F7-A6DE-5FA456E1964F'",52.383688,4.877813," Aluminium blikje"," Bullit"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2535_16802194559_l.jpg'"," ''",NA
"4124","'5B01F706-0A1E-456A-A35B-B1A22D43983E'",52.384727,4.88253," Aluminium blikje"," Anders"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2538_16987874735_l.jpg'"," ''",NA
"4125","'D3574CCC-BDC3-4B3F-A858-BC0A1B5AB385'",52.384783,4.883563," Aluminium blikje"," Gulpener"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2539_16986523772_l.jpg'"," ''",NA
"4126","'9C5DEA4C-FB5D-44D5-A458-245777AB2AFF'",52.385075,4.882283," Kleine PET-fles"," AA"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2540_16800158918_l.jpg'"," ''",NA
"4127","'4DCD1A9B-23C4-4E32-80AB-942024E8427C'",52.385041,4.882336," Aluminium blikje"," Anders"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2541_16800430970_l.jpg'"," ''",NA
"4128","'2550E702-DAA3-4E0F-B208-26A2106F58FD'",52.385041,4.882336," Aluminium blikje"," Anders"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2542_16986521982_l.jpg'"," ''",NA
"4129","'946E58B0-BC73-45C7-850B-CE8992559BE5'",52.3852,4.881483," Pouch"," Capri-Sonne"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2543_16961925646_l.jpg'"," ''",NA
"4130","'B61AF80D-2BD7-4592-9E8C-4D26A5DB6489'",52.385533,4.88183," Aluminium blikje"," AH"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2546_16780490417_l.jpg'"," ''",NA
"4131","'12B4B616-FC37-4279-9A10-3B866158CAC7'",52.385547,4.881772," Kleine PET-fles"," Anders"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2547_16801687429_l.jpg'"," ''",NA
"4132","'21F5ECAE-2ACD-4249-9F42-EF7D26A67069'",52.385538,4.881788," Kleine PET-fles"," Anders"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2548_16987869425_l.jpg'"," ''",NA
"4133","'522960DB-7E7E-42D3-AD38-BE2891C9E61C'",52.390586,4.877611," Aluminium blikje"," Bavaria"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2551_16781779887_l.jpg'"," ''",NA
"4134","'D0D02B97-372B-491B-B89F-DBDA794DDE67'",52.391341,4.876913," Aluminium blikje"," AH"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2553_16801714330_l.jpg'"," ''",NA
"4135","'40A2CB96-803B-4AE2-A12C-07E5DE3E8A86'",52.391986,4.87705," Kleine PET-fles"," AH"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2554_16988261471_l.jpg'"," ''",NA
"4136","'36785480-E7FA-4AC7-AEA0-C32C0A357284'",52.392127,4.877255," Aluminium blikje"," AH"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2555_16801693670_l.jpg'"," ''",NA
"4137","'5A01DF02-077C-4054-8B5A-4C8BCAED1C14'",52.392186,4.877194," Aluminium blikje"," Sisi"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2557_16366794684_l.jpg'"," ''",NA
"4138","'438BB5D8-60D5-43E3-9C8D-44E755C3FA8F'",52.391905,4.877675," Aluminium blikje"," AH"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2559_16801711490_l.jpg'"," ''",NA
"4139","'CE2307EE-AD30-4219-ADD6-F094FFC9E6E9'",52.391986,4.877622," Pouch"," Melkunie"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2560_16801442478_l.jpg'"," ''",NA
"4140","'E235EC6A-A905-4455-9147-E134AE79D5F9'",52.392036,4.877577," Aluminium blikje"," Grolsch"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2561_16366792164_l.jpg'"," ''",NA
"4141","'B87A43E2-8C9C-499B-9536-A8463B141104'",52.391963,4.877625," Aluminium blikje"," Amstel"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2562_16369057873_l.jpg'"," ''",NA
"4142","'0A2A5480-6E2B-484C-A3E9-16CBF2D29F01'",52.39188,4.877861," Kleine PET-fles"," Spa"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2563_16801440228_l.jpg'"," ''",NA
"4143","'4ED42E36-1CD1-4B3C-BB7B-AA942141E57F'",52.391861,4.878025," Aluminium blikje"," Grolsch"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2564_16989149555_l.jpg'"," ''",NA
"4144","'C4A5F181-1172-4CCA-9FF6-9645D6D7929E'",52.391552,4.878069," Aluminium blikje"," Grolsch"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2566_16988253701_l.jpg'"," ''",NA
"4145","'C4135D98-22D5-4E89-A97C-0D71941422BB'",52.391583,4.878047," Pouch"," Capri-Sun"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2567_16781770017_l.jpg'"," ''",NA
"4146","'ABC276BA-54E0-4EA9-B2D2-08C47B4054A9'",52.391411,4.878233," Kleine PET-fles"," Orangina"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2568_16369053893_l.jpg'"," ''",NA
"4147","'A5283CE6-3317-43DE-A8AD-F5858C95B204'",52.389666,4.86548," Grote PET-fles"," AH"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2571_16366302894_l.jpg'"," ''",NA
"4148","'74EA11FA-495F-4F49-AB26-5B6D35DF47D2'",52.389683,4.865024," Kartonnen pakje"," Vitafit"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2572_16368568483_l.jpg'"," ''",NA
"4149","'8B2308E8-A227-40CD-B2C5-D0ABFCCFD7C0'",52.387016,4.868988," Aluminium blikje"," Coca Cola"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2582_16802478379_l.jpg'"," ''",NA
"4150","'C312668A-4641-43DD-8583-7C4F8AA15985'",52.236652,5.9883," Aluminium blikje"," Fanta"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2590_17143722941_l.jpg'"," ''",NA
"4151","'C076B221-AB96-400D-B5EE-8A8A44A7EBB7'",52.38715,4.868702," Kleine PET-fles"," Chaudfontaine"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2591_16366298374_l.jpg'"," ''",NA
"4152","'51EF667D-C37E-408D-9F0B-98B0958148A0'",52.236686,5.988197," Aluminium blikje"," Anders"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2591_16958165289_l.jpg'"," ''",NA
"4153","'8504F5FA-D236-43B9-BA23-691DC5401A73'",52.236713,5.988077," Aluminium blikje"," Fanta"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2592_16956580008_l.jpg'"," ''",NA
"4154","'DAB9EC0F-185C-4147-AE69-1799251E5B08'",52.236758,5.988008," Aluminium blikje"," Anders"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2593_17143718171_l.jpg'"," ''",NA
"4155","'330D274B-8F97-48B4-8117-F204EB652ED5'",52.236775,5.987994," Aluminium blikje"," Fernandes"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2594_17143717421_l.jpg'"," ''",NA
"4156","'2A199EB9-0A80-4DD2-B824-D9ADC114DB1A'",52.387005,4.868947," Kleine PET-fles"," Chaudfontaine"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2595_16366296554_l.jpg'"," ''",NA
"4157","'D3F9CB9C-A070-4584-ACA7-87B57214AB15'",52.236758,5.987944," Aluminium blikje"," Heineken"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2595_17143716621_l.jpg'"," ''",NA
"4158","'AD71EE2C-AF75-4F53-8FAA-7E94CA57149E'",52.236744,5.987763," Kleine PET-fles"," Fanta"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2596_17143715821_l.jpg'"," ''",NA
"4159","'3A5568F2-453A-42A4-BFEB-CD8CFAFDB1CC'",52.236727,5.987797," Kartonnen pakje"," Plein Sud"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2597_17143714591_l.jpg'"," ''",NA
"4160","'E2EFC540-CD9D-4647-ADFD-FD38829D70D7'",52.236733,5.987786," Kleine PET-fles"," Anders"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2598_17144351205_l.jpg'"," ''",NA
"4161","'776E5048-A053-4B93-8D57-3467C48F5812'",52.236663,5.987736," Kleine PET-fles"," Anders"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2599_16956808150_l.jpg'"," ''",NA
"4162","'79631B0A-3CBE-47A3-97D4-69B317D2A0CF'",52.2366,5.987705," Aluminium blikje"," Onherkenbaar merk"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2600_17144348215_l.jpg'"," ''",NA
"4163","'FDDCE8A1-089B-4DCC-9F06-B7F48BD06B6E'",52.236758,5.988575," Aluminium blikje"," Heineken"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2601_16521917874_l.jpg'"," ''",NA
"4164","'4BDE7E81-8594-49DA-A479-F87CB5692EBA'",52.408202,5.892499," Aluminium blikje"," Heineken"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2605_17118402196_l.jpg'"," ''",NA
"4165","'D2286F83-2F68-445E-8967-304E0EA0F679'",52.408219,5.892505," Aluminium blikje"," Anders"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2606_17143707861_l.jpg'"," ''",NA
"4166","'4901AD86-E515-42F0-B1E1-62C9A9E25612'",52.408291,5.892544," Aluminium blikje"," Anders"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2607_16958149979_l.jpg'"," ''",NA
"4167","'EEEA5D89-DD3E-40CC-AC47-AE7FC51CC99C'",52.408375,5.892836," Aluminium blikje"," Heineken"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_2608_17144344255_l.jpg'"," ''",NA
